commit,repo,file,change_type,diff,change_count,condition_type,commit_subject,commit_body,note
eef9bc899f859445bbcf93980c7df2df02ed97b3,spring-projects/spring-framework,spring-webflux/src/main/java/org/springframework/web/reactive/result/view/freemarker/FreeMarkerView.java,Condition_Change,"-	protected Mono<Map<String, Object>> getModelAttributes(Map<String, ?> model,
-			ServerWebExchange exchange) {
+	protected Mono<Map<String, Object>> getModelAttributes(
+			@Nullable Map<String, ?> model, ServerWebExchange exchange) {
-			if (model.containsKey(SPRING_MACRO_REQUEST_CONTEXT_ATTRIBUTE)) {
+			if (model != null && model.containsKey(SPRING_MACRO_REQUEST_CONTEXT_ATTRIBUTE)) {
-			Map<String, Object> attributes = new HashMap<>(model);
+			Map<String, Object> attributes = (model != null ? new HashMap<>(model) : new HashMap<>());",8,condition,Avoid NPE in FreeMarkerView.getModelAttributes() in spring-webflux,"This commit declares the model method parameter as @Nullable and adds
defensive guards against a null model argument.

Closes gh-23105
",
ef6aef91077901a5ed532ec3e7a55f5e0e554080,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/tags/form/SelectedValueComparator.java,Condition_Change,"- * Copyright 2002-2016 the original author or authors.
+ * Copyright 2002-2017 the original author or authors.
-		else if (editor != null && candidate instanceof String) {
+
+		if (editor != null && candidate instanceof String) {",3,condition,Allow PropertyEditor conversion as fallback for enums,"Issue: SPR-16082
",
f07fc76cf30cbfb6ae71134b653f26af9649ea1b,spring-projects/spring-framework,spring-web/src/main/java/org/springframework/web/util/UriComponentsBuilder.java,Condition_Change,"-				if (StringUtils.hasLength(scheme) && !StringUtils.hasLength(host)) {
-					throw new IllegalArgumentException(""["" + uri + ""] is not a valid URI"");
+				if (StringUtils.hasLength(scheme) && scheme.startsWith(""http"") && !StringUtils.hasLength(host)) {
+					throw new IllegalArgumentException(""["" + uri + ""] is not a valid HTTP URL"");",4,condition,Limit scheme/host check in fromUriString to HTTP URLs,"Closes gh-26258
",
f1345aadf5879659c186a1dac7915f47d6c1cd14,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/support/DefaultListableBeanFactory.java,Condition_Change,"-			BeanDefinition beanDefinition = this.beanDefinitionMap.get(beanName);
-			if (!beanDefinition.isAbstract() && findAnnotationOnBean(beanName, annotationType) != null) {
+			BeanDefinition bd = this.beanDefinitionMap.get(beanName);
+			if (bd != null && !bd.isAbstract() && findAnnotationOnBean(beanName, annotationType) != null) {
-				// Ensure bd is non-null due to potential concurrent modification
-				// of the beanDefinitionMap.
+				// Ensure bd is non-null due to potential concurrent modification of beanDefinitionMap.",4,condition,Defensively access existing beanDefinitionMap entries,"See gh-22263
",
f1cbbd2aa80476dc570d3bdf23d589a9a2544a37,spring-projects/spring-framework,spring-tx/src/main/java/org/springframework/transaction/annotation/TransactionBeanRegistrationAotProcessor.java,Remove_Condition,"-			if (proxyInterfaces.length == 0) {
-				return;
-			}",3,condition,Remove redundant array length check,"Closes gh-33655
",
f27304d785b47f5390230e7ccde028a37989d5ee,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/support/GenericTypeAwareAutowireCandidateResolver.java,Remove_Condition,"-		if (targetType == null) {
+		if (targetType == null || (descriptor.fallbackMatchAllowed() && targetType.hasUnresolvableGenerics())) {
-		if (descriptor.fallbackMatchAllowed() && targetType.hasUnresolvableGenerics()) {
-			return descriptor.getDependencyType().isAssignableFrom(targetType.getRawClass());
-		}
+		// Full check for complex generic type match...",5,condition,"Avoid repeated assignability check for raw class on fallback match, since AutowireCandidateResolver is only being called for basic type matches to begin with","Issue: SPR-9965
",
f29ffb37f71e09bc1ec98633a87b49875b611f8b,spring-projects/spring-framework,spring-webmvc/src/main/java/org/springframework/web/servlet/mvc/method/annotation/ServletRequestMethodArgumentResolver.java,Condition_Change,"-	private static final Method getPushBuilderMethod =
-			ClassUtils.getMethodIfAvailable(HttpServletRequest.class, ""getPushBuilder"");
+	private static final Method newPushBuilderMethod =
+			ClassUtils.getMethodIfAvailable(HttpServletRequest.class, ""newPushBuilder"");
-				(getPushBuilderMethod != null && getPushBuilderMethod.getReturnType().isAssignableFrom(paramType)) ||
+				(newPushBuilderMethod != null && newPushBuilderMethod.getReturnType().isAssignableFrom(paramType)) ||
-		else if (getPushBuilderMethod != null && getPushBuilderMethod.getReturnType().isAssignableFrom(paramType)) {
-			Object pushBuilder = ReflectionUtils.invokeMethod(getPushBuilderMethod, request);
+		else if (newPushBuilderMethod != null && newPushBuilderMethod.getReturnType().isAssignableFrom(paramType)) {
+			Object pushBuilder = ReflectionUtils.invokeMethod(newPushBuilderMethod, request);",10,condition,Compatibility with Servlet 4.0 b05,"Issue: SPR-15379
",
f2e898d35de7d6bd8c24100d631dad9148edb2e8,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/util/ObjectUtils.java,Condition_Change,"-	 * exception types, as declared in a throws clause.
+	 * exception types, as declared in a {@code throws} clause.
-			return !optional.isPresent();
+			return optional.isEmpty();
-			if (!optional.isPresent()) {
+			if (optional.isEmpty()) {
-	 * <li>{@code""Optional.empty""} if {@code obj} is an empty {@link Optional}</li>
-	 * <li>{@code""Optional[<concise-string>]""} if {@code obj} is a non-empty {@code Optional},
-	 * where {@code <concise-string>} is the result of invoking {@link #nullSafeConciseToString}
-	 * on the object contained in the {@code Optional}</li>
+	 * <li>{@code ""Optional.empty""} if {@code obj} is an empty {@link Optional}</li>
+	 * <li>{@code ""Optional[<concise-string>]""} if {@code obj} is a non-empty {@code Optional},
+	 * where {@code <concise-string>} is the result of invoking this method on the object
+	 * contained in the {@code Optional}</li>",4,condition,Polish,,
f31eb2dcf9f03148907ea49c209144753c96573a,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/io/support/PathMatchingResourcePatternResolver.java,Add_Condition,"+
+		// Skip scanning the module path when running in a native image.
+		if (NativeDetector.inNativeImage()) {
+			return result;
+		}
+",5,condition,Skip scanning the module path when running in a native image,"Prior to this commit, the following exception was thrown when using the
PathMatchingResourcePatternResolver to scan for class path resources
using the `classpath*:` prefix within a native image.

com.oracle.svm.core.jdk.UnsupportedFeatureError: JRT file system is disabled
com.oracle.svm.core.util.VMError.unsupportedFeature(VMError.java:89)
jdk.internal.module.SystemModuleFinders$SystemImage.reader(SystemModuleFinders.java:139)
jdk.internal.module.SystemModuleFinders$ModuleContentSpliterator.<init>(SystemModuleFinders.java:527)
jdk.internal.module.SystemModuleFinders$SystemModuleReader.list(SystemModuleFinders.java:502)
org.springframework.core.io.support.PathMatchingResourcePatternResolver.lambda$findAllModulePathResources$6(PathMatchingResourcePatternResolver.java:819)

This commit addresses this by not attempting to scan the module path
when running in a GraalVM native image.

Closes gh-29183
",
f3884084f27d9058d6a56cf27d695b373e203e7c,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/io/DefaultResourceLoader.java,Add_Condition,"- * Copyright 2002-2012 the original author or authors.
+ * Copyright 2002-2014 the original author or authors.
-		if (location.startsWith(CLASSPATH_URL_PREFIX)) {
+		if (location.startsWith(""/"")) {
+			return getResourceByPath(location);
+		}
+		else if (location.startsWith(CLASSPATH_URL_PREFIX)) {",5,condition,"Optimized DefaultResourceLoader's getResource implementation for ""/..."" paths, not relying on URL parsing exceptions for such a common case anymore","Issue: SPR-8283
",
f3cb331e4efde2a36f0dfe4be94105f55db2c29b,spring-projects/spring-framework,spring-expression/src/main/java/org/springframework/expression/spel/support/ReflectivePropertyAccessor.java,Remove_Condition,"- * Copyright 2002-2022 the original author or authors.
+ * Copyright 2002-2023 the original author or authors.
-		Method method = findGetterForProperty(propertyName, clazz, target instanceof Class);
-		if (method == null && target instanceof Class) {
-			method = findGetterForProperty(propertyName, target.getClass(), false);
+		boolean targetIsaClass = (target instanceof Class);
+		Method method = findGetterForProperty(propertyName, clazz, targetIsaClass);
+		if (method == null && targetIsaClass) {
+			// Fallback for getter instance methods in java.lang.Class.
+			method = findGetterForProperty(propertyName, Class.class, false);
-		if (method == null && target instanceof Class) {
-			method = findSetterForProperty(propertyName, target.getClass(), false);
-		}
+		// In contrast to findGetterForProperty(), we do not look for setters in
+		// java.lang.Class as a fallback, since Class doesn't have any public setters.",10,condition,Optimize find[Getter|Setter]ForProperty() in ReflectivePropertyAccessor,,
f3dce4bb9ab84beaad5345a3690dbdaffc8009f9,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/annotation/AutowiredAnnotationBeanPostProcessor.java,Add_Condition,"-					if (!method.getDeclaringClass().isRecord() && method.getParameterCount() == 0) {
+					if (method.getParameterCount() == 0) {
+						if (method.getDeclaringClass().isRecord()) {
+							// Annotations on the compact constructor arguments made available on accessors, ignoring.
+							return;
+						}",5,condition,"Polish ""Ignore @Value on record property""","See gh-31433
",
f425a993e7be82ffdbdda24370925a34c42925f2,spring-projects/spring-framework,spring-websocket/src/main/java/org/springframework/web/socket/messaging/StompSubProtocolHandler.java,Add_Condition,"- * Copyright 2002-2019 the original author or authors.
+ * Copyright 2002-2020 the original author or authors.
+				if (!session.isOpen()) {
+					logger.trace(""Dropped inbound WebSocket message due to closed session"");
+					return;
+				}",4,condition,Ignore missing STOMP decoder if session closed,"Closes gh-24842
",
f4a73b79b844486da5d39f4c0b7b997c72eb56ca,spring-projects/spring-framework,spring-context/src/main/java/org/springframework/cache/interceptor/CacheAspectSupport.java,Add_Condition,"+				else {
+					continue;
+				}",3,condition,Avoid CacheAspectSupport#findInCaches fall through to reactive handler,"Prior to this commit if the return type is a CompletableFuture but a
cache get returns null, the execution falls through to the
reactiveCachingHandler.

This commit ensures that evaluation instead continues onto the next
cache (if any).

Closes gh-33371
",
f4e23fe204588a744b111b8c7f6bbd1dbeda97b0,spring-projects/spring-framework,spring-core/src/main/java/org/springframework/core/DefaultParameterNameDiscoverer.java,Add_Condition,"+import org.springframework.aot.AotDetector;
+
- * to the ASM-based {@link LocalVariableTableParameterNameDiscoverer} for checking
- * debug information in the class file.
+ * to the ASM-based {@link LocalVariableTableParameterNameDiscoverer} (when not using
+ * AOT-processed optimizations) for checking debug information in the class file.
-		addDiscoverer(new LocalVariableTableParameterNameDiscoverer());
+		if (!AotDetector.useGeneratedArtifacts()) {
+			addDiscoverer(new LocalVariableTableParameterNameDiscoverer());
+		}",6,condition,Do not use LocalVariableTableParameterNameDiscoverer in AOT mode,"Closes gh-29531
",
f781c459b43eeac60188cf6a71508ff0cc8c9229,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/support/AbstractBeanFactory.java,Condition_Change,"-		PropertyEditorRegistrySupport registrySupport =
-				(registry instanceof PropertyEditorRegistrySupport ? (PropertyEditorRegistrySupport) registry : null);
-		if (registrySupport != null) {
-			registrySupport.useConfigValueEditors();
+		if (registry instanceof PropertyEditorRegistrySupport) {
+			((PropertyEditorRegistrySupport) registry).useConfigValueEditors();",6,condition,Simplify AbstractBeanFactory.registerCustomEditors(),"This commit avoids an unnecessary non-null check in
registerCustomEditors().

Closes gh-26022
",
f8b611444072bea0a2755ba73b4dd15fe33098e5,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/annotation/BeanFactoryAnnotationUtils.java,Add_Condition,"- * Copyright 2002-2012 the original author or authors.
+ * Copyright 2002-2014 the original author or authors.
+ * @author Juergen Hoeller
+		else if (bf.containsBean(qualifier)) {
+			// Fallback: target bean at least found by bean name.
+			return bf.getBean(qualifier, beanType);
+		}",3,condition,BeanFactoryAnnotationUtils consistently applies bean name fallback when no BeanDefinition present,"Issue: SPR-11915
",
f9aae8dd5a9a325fa9cb3f1a3b5e9081bbe91e65,spring-projects/spring-framework,spring-beans/src/main/java/org/springframework/beans/factory/support/ConstructorResolver.java,Condition_Change,"- * Copyright 2002-2019 the original author or authors.
+ * Copyright 2002-2020 the original author or authors.
-
-
+
-			if (index > minNrOfArgs) {
+			if (index + 1 > minNrOfArgs) {",5,condition,Consistently determine minimum number of arguments from specified index,"Closes gh-25130
",
f9b319d3ba9d3141fd5edc4fde558daebd2c596f,spring-projects/spring-framework,spring-messaging/src/main/java/org/springframework/messaging/core/GenericMessagingTemplate.java,Condition_Change,"-		if (replyMessage != null && (originalReplyChannelHeader!= null || originalErrorChannelHeader != null)) {
+		if (replyMessage != null) {",2,condition,Revert Incorrect MessagingTemplate Change,"The change to ""optimize"" the template by not rebuilding the reply
message when the original header channels was null was incorrect.

We need to null out those headers if they were originally null.

Issue: SPR-15991
",
